%Reference (Lon,Lat): -164.3750557302111,54.52915370772697, Dimensions: 491,770, Extent: -164.96499666450117,-164.12175031191683,54.38552515474153,54.92376750745494
-164.760 54.493 -11.115475 34.561310 0.010645 0.000033259   390   394   186   192
-164.759 54.490 -11.116291 34.554340 0.010384 0.000013180   394   398   186   192
-164.782 54.470 -11.138638 34.422733 0.007927 0.000000686   398   429   144   192
-164.854 54.449 -11.201569 34.079727 0.003592 0.000005963   429   436    96   108
-164.854 54.444 -11.203107 34.067425 0.003924 0.000013236   436   444    96   108
-164.840 54.451 -11.190822 34.135498 0.003629 0.000012699   429   436   108   120
-164.843 54.440 -11.192334 34.123219 0.002955 0.000021462   436   444   108   120
-164.849 54.435 -11.204705 34.054707 0.002929 0.000337738   444   452    96   108
-164.848 54.426 -11.206363 34.041615 0.004074 0.000213705   452   460    96   108
-164.843 54.434 -11.196316 34.099255 0.003623 0.000131745   444   448   108   114
-164.843 54.431 -11.197122 34.092903 0.003049 0.000025836   448   452   108   114
-164.838 54.435 -11.190762 34.128006 0.003922 0.000018436   444   448   114   120
-164.838 54.431 -11.191566 34.121643 0.003251 0.000014767   448   452   114   120
-164.840 54.424 -11.195587 34.097393 0.003023 0.000006596   452   460   108   120
-164.831 54.451 -11.182368 34.180477 0.005023 0.000044922   429   432   120   126
-164.830 54.448 -11.183072 34.174900 0.004306 0.000029430   432   436   120   126
-164.825 54.453 -11.177161 34.207779 0.005371 0.000033834   429   432   126   132
-164.825 54.448 -11.177770 34.202583 0.004217 0.000018839   432   436   126   132
-164.830 54.444 -11.183937 34.167877 0.003850 0.000024132   436   440   120   126
-164.831 54.439 -11.184752 34.161407 0.003145 0.000035403   440   444   120   126
-164.825 54.444 -11.178555 34.195919 0.003459 0.000022037   436   440   126   132
-164.825 54.439 -11.179364 34.189388 0.003603 0.000022133   440   444   126   132
-164.815 54.449 -11.169316 34.247822 0.005711 0.000012859   429   436   132   144
-164.815 54.442 -11.170810 34.235226 0.004136 0.000003749   436   444   132   144
-164.821 54.428 -11.178658 34.187450 0.003981 0.000001636   444   460   120   144
-164.815 54.416 -11.194098 34.094391 0.003268 0.000012132   460   491    96   144
-164.782 54.437 -11.144873 34.367924 0.005840 0.000000797   429   460   144   192
-164.802 54.415 -11.164843 34.252388 0.004367 0.000011224   460   467   144   156
-164.801 54.410 -11.166203 34.240940 0.003204 0.000008974   467   475   144   156
-164.788 54.415 -11.154186 34.307579 0.004249 0.000007757   460   467   156   168
-164.788 54.407 -11.155628 34.295635 0.002894 0.000006841   467   475   156   168
-164.787 54.402 -11.163379 34.248951 0.002721 0.000025246   475   491   144   168
-164.769 54.411 -11.138729 34.385212 0.004229 0.000002134   460   475   168   192
-164.763 54.401 -11.141842 34.360065 0.002581 0.000007296   475   491   168   192
-164.740 54.645 -11.074078 34.817085 0.001065 0.000012159   245   260   192   216
-164.748 54.635 -11.081755 34.775471 0.002549 0.000019505   260   267   192   204
-164.752 54.629 -11.085486 34.755032 0.002659 0.000035282   267   271   192   198
-164.752 54.625 -11.086364 34.749508 0.003863 0.000036957   271   275   192   198
-164.746 54.629 -11.080075 34.782784 0.003408 0.000027346   267   271   198   204
-164.746 54.625 -11.080925 34.777546 0.004446 0.000013827   271   275   198   204
-164.735 54.634 -11.070839 34.831223 0.003570 0.000010030   260   267   204   216
-164.736 54.627 -11.072379 34.821850 0.004151 0.000004160   267   275   204   216
-164.723 54.651 -11.057231 34.903271 0.001629 0.000012059   245   252   216   228
-164.725 54.646 -11.061123 34.882534 0.002689 0.000030339   252   256   216   222
-164.725 54.640 -11.061951 34.877605 0.003334 0.000089505   256   260   216   222
-164.719 54.646 -11.055523 34.910995 0.002334 0.000030399   252   256   222   228
-164.719 54.641 -11.056362 34.906033 0.002444 0.000026882   256   260   222   228
-164.710 54.652 -11.046332 34.958439 0.001628 0.000006434   245   252   228   240
-164.710 54.644 -11.047894 34.949463 0.002224 0.000005475   252   260   228   240
-164.716 54.630 -11.055576 34.908623 0.004307 0.000002430   260   275   216   240
-164.742 54.614 -11.080106 34.781048 0.005263 0.000002319   275   290   192   216
-164.742 54.598 -11.083179 34.766296 0.007056 0.000001073   290   306   192   216
-164.716 54.614 -11.058572 34.892544 0.005398 0.000001489   275   290   216   240
-164.723 54.602 -11.066152 34.854961 0.006506 0.000003187   290   298   216   228
-164.726 54.595 -11.070190 34.834774 0.007125 0.000007551   298   302   216   222
-164.726 54.591 -11.070823 34.832077 0.007516 0.000019194   302   306   216   222
-164.719 54.595 -11.064614 34.864109 0.007194 0.000011889   298   302   222   228
-164.719 54.591 -11.065413 34.860622 0.007253 0.000009614   302   306   222   228
-164.710 54.602 -11.055463 34.910812 0.006396 0.000002412   290   298   228   240
-164.713 54.595 -11.059371 34.891666 0.007147 0.000026626   298   302   228   234
