%Reference (Lon,Lat): -177.98655955354522,51.79659453453107, Dimensions: 142,261, Extent: -178.2314836567325,-177.96137531535356,51.77507016718151,51.92240198975183
-178.188 51.888 189.369965 42.601971 0.251906 0.023875341    33    35    42    44
-178.185 51.891 189.371750 42.594048 0.308414 0.004424042    30    32    44    48
-178.185 51.889 189.372192 42.592106 0.277480 0.002509867    32    35    44    48
-178.181 51.905 189.372162 42.590847 0.208804 0.001885663    17    19    48    52
-178.181 51.903 189.372528 42.590237 0.215377 0.002295692    19    21    48    52
-178.176 51.905 189.375488 42.576050 0.219970 0.004324607    17    19    52    56
-178.176 51.903 189.375916 42.575127 0.204910 0.003260799    19    21    52    56
-178.181 51.900 189.372986 42.588509 0.241143 0.002594386    21    23    48    52
-178.182 51.898 189.372162 42.592178 0.244956 0.006977875    23    24    48    50
-178.182 51.897 189.372467 42.590820 0.263068 0.002427591    24    26    48    50
-178.180 51.898 189.373962 42.584145 0.285701 0.013156988    23    24    50    52
-178.180 51.897 189.374313 42.582619 0.268645 0.009358764    24    26    50    52
-178.176 51.900 189.376373 42.573433 0.235435 0.002438192    21    23    52    56
-178.176 51.897 189.376938 42.570965 0.256620 0.003049854    23    26    52    56
-178.172 51.905 189.378815 42.561348 0.208594 0.003333231    17    19    56    60
-178.172 51.903 189.379089 42.561028 0.241422 0.002368791    19    21    56    60
-178.167 51.905 189.382309 42.545677 0.225066 0.003922757    17    19    60    65
-178.167 51.903 189.382736 42.544857 0.214181 0.002739630    19    21    60    65
-178.172 51.900 189.379440 42.559868 0.213023 0.001549124    21    23    56    60
-178.172 51.897 189.379883 42.557919 0.261790 0.002463544    23    26    56    60
-178.167 51.900 189.383163 42.543285 0.249487 0.001501125    21    23    60    65
-178.169 51.898 189.382111 42.547989 0.262522 0.000661358    23    24    60    62
-178.169 51.897 189.382507 42.546322 0.283993 0.005118004    24    26    60    62
-178.166 51.898 189.384384 42.537937 0.263356 0.008233663    23    24    62    65
-178.166 51.897 189.384766 42.536285 0.282760 0.003349260    24    26    62    65
-178.179 51.894 189.375885 42.575733 0.310555 0.001147632    26    30    48    56
-178.179 51.890 189.376831 42.571640 0.316350 0.001581097    30    35    48    56
-178.172 51.895 189.380280 42.556190 0.288578 0.002344838    26    28    56    60
-178.172 51.893 189.380646 42.554680 0.335574 0.004219013    28    30    56    60
-178.167 51.895 189.384323 42.538311 0.291065 0.002450357    26    28    60    65
-178.167 51.893 189.384720 42.536655 0.329283 0.003662751    28    30    60    65
-178.172 51.891 189.381104 42.552673 0.349473 0.005558108    30    32    56    60
-178.172 51.889 189.381653 42.550335 0.333990 0.008125653    32    35    56    60
-178.167 51.891 189.385178 42.534664 0.332085 0.007696299    30    32    60    65
-178.169 51.889 189.384125 42.539337 0.452012 0.008459880    32    33    60    62
-178.169 51.888 189.384521 42.537674 0.325336 0.002237809    33    35    60    62
-178.166 51.889 189.386108 42.530666 0.302119 0.000002839    32    33    62    65
-178.166 51.888 189.386475 42.529011 0.348741 0.000002839    33    35    62    65
-178.228 51.883 189.337494 42.745224 0.121294 0.002672020    37    39     0     4
-178.226 51.886 189.340500 42.732079 0.173956 0.004293635    35    37     4     8
-178.226 51.884 189.340942 42.729980 0.143401 0.002169197    37    39     4     8
-178.227 51.880 189.339935 42.734230 0.157646 0.000837170    39    44     0     8
-178.222 51.886 189.343674 42.718098 0.184033 0.002840084    35    37     8    12
-178.222 51.884 189.344131 42.715919 0.170396 0.002260951    37    39     8    12
-178.218 51.886 189.346832 42.704117 0.200622 0.002659118    35    37    12    16
-178.218 51.884 189.347305 42.701954 0.181656 0.003087433    37    39    12    16
-178.222 51.882 189.344406 42.714607 0.153241 0.002060485    39    41     8    12
-178.222 51.879 189.344864 42.712448 0.179776 0.002914318    41    44     8    12
-178.218 51.882 189.347717 42.700066 0.167082 0.002439232    39    41    12    16
-178.219 51.880 189.347107 42.702698 0.103384 0.002913626    41    42    12    14
-178.219 51.879 189.347488 42.700897 0.135937 0.003379190    42    44    12    14
-178.217 51.880 189.348907 42.694729 0.183587 0.000048608    41    42    14    16
-178.217 51.879 189.349304 42.692932 0.158863 0.007028728    42    44    14    16
-178.227 51.875 189.340912 42.729706 0.153646 0.000544885    44    48     0     8
-178.229 51.872 189.339783 42.734467 0.118479 0.001432036    48    50     0     4
-178.230 51.870 189.339203 42.736965 0.116114 0.001405235    50    51     0     2
-178.230 51.869 189.339569 42.735123 0.096856 0.007372735    51    53     0     2
-178.229 51.870 189.341003 42.729027 0.103751 0.003235180    50    51     2     4
-178.229 51.869 189.341385 42.727196 0.081496 0.004490134    51    53     2     4
-178.226 51.872 189.343399 42.718586 0.121442 0.001215898    48    50     4     8
-178.227 51.870 189.342804 42.721092 0.103347 0.000650216    50    51     4     6
-178.227 51.869 189.343201 42.719265 0.077895 0.001375887    51    53     4     6
-178.225 51.870 189.344162 42.715141 0.106624 0.000003066    50    51     6     8
-178.225 51.869 189.344543 42.713318 0.079878 0.001293325    51    53     6     8
-178.222 51.876 189.345367 42.710167 0.165202 0.001564561    44    46     8    12
-178.222 51.874 189.345642 42.708847 0.153623 0.001332118    46    48     8    12
-178.218 51.876 189.348877 42.694752 0.177342 0.000685288    44    46    12    16
-178.218 51.874 189.349335 42.692589 0.140244 0.003248916    46    48    12    16
-178.222 51.872 189.346115 42.706673 0.124607 0.001755322    48    50     8    12
-178.223 51.870 189.345520 42.709187 0.113193 0.002051881    50    51     8    10
-178.223 51.869 189.345901 42.707371 0.077122 0.001487940    51    53     8    10
-178.221 51.870 189.347321 42.701256 0.081880 0.009210097    50    51    10    12
-178.221 51.869 189.347717 42.699444 0.079043 0.002304737    51    53    10    12
-178.218 51.872 189.349731 42.690788 0.131461 0.003129695    48    50    12    16
-178.219 51.870 189.349136 42.693321 0.113816 0.008545352    50    51    12    14
-178.219 51.869 189.349533 42.691513 0.084347 0.002054319    51    53    12    14
-178.217 51.870 189.350952 42.685387 0.119523 0.002053257    50    51    14    16
-178.217 51.869 189.351334 42.683586 0.098287 0.001982522    51    53    14    16
-178.214 51.886 189.350235 42.689133 0.150403 0.002770837    35    37    16    20
-178.214 51.884 189.350693 42.686989 0.171514 0.006408516    37    39    16    20
-178.210 51.886 189.353165 42.676155 0.163305 0.002984544    35    37    20    24
-178.210 51.884 189.353638 42.674019 0.178247 0.002147610    37    39    20    24
-178.214 51.882 189.351044 42.685341 0.171509 0.002067545    39    41    16    20
-178.215 51.880 189.350708 42.686760 0.171103 0.004902426    41    42    16    18
-178.215 51.879 189.351120 42.684967 0.178314 0.007280904    42    44    16    18
-178.213 51.880 189.351624 42.682777 0.167305 0.006807048    41    42    18    20
-178.213 51.879 189.352005 42.680984 0.171735 0.005797347    42    44    18    20
-178.210 51.882 189.354095 42.671890 0.158945 0.003695233    39    41    20    24
-178.211 51.880 189.353424 42.674805 0.202376 0.001700271    41    42    20    22
-178.211 51.879 189.353821 42.673027 0.158468 0.005690611    42    44    20    22
-178.209 51.880 189.355255 42.666836 0.174857 0.003062593    41    42    22    24
-178.209 51.879 189.355652 42.665062 0.154044 0.003039560    42    44    22    24
-178.206 51.886 189.356781 42.660175 0.156376 0.004010285    35    37    24    28
-178.206 51.884 189.357254 42.658058 0.148044 0.002986435    37    39    24    28
-178.201 51.886 189.359497 42.648193 0.152851 0.009740242    35    37    28    32
-178.201 51.884 189.359970 42.646088 0.204915 0.003648348    37    39    28    32
-178.206 51.882 189.357498 42.656937 0.178195 0.004329184    39    41    24    28
-178.207 51.880 189.357208 42.658161 0.175581 0.008523986    41    42    24    26
-178.207 51.879 189.357437 42.657101 0.175735 0.015646337    42    44    24    26
-178.204 51.880 189.358566 42.652184 0.161418 0.000002947    41    42    26    28
-178.201 51.882 189.360443 42.643982 0.198077 0.013645900    39    41    28    32
-178.202 51.880 189.359924 42.646210 0.146277 0.000307404    41    42    28    30
-178.202 51.879 189.360168 42.645157 0.187635 0.008210231    42    44    28    30
-178.200 51.880 189.361725 42.638241 0.210703 0.029596712    41    42    30    32
-178.199 51.877 189.361954 42.637192 0.230024 0.006804456    42    44    30    32
-178.214 51.876 189.351807 42.681824 0.183001 0.003575016    44    46    16    20
-178.214 51.874 189.352280 42.679676 0.124379 0.002837900    46    48    16    20
-178.210 51.876 189.355194 42.666912 0.150128 0.004785327    44    46    20    24
-178.210 51.874 189.355667 42.664776 0.137365 0.003825588    46    48    20    24
-178.214 51.872 189.352554 42.678383 0.134441 0.003763644    48    50    16    20
-178.215 51.870 189.351837 42.681419 0.129339 0.006955625    50    51    16    18
-178.215 51.869 189.352249 42.679619 0.100179 0.001764363    51    53    16    18
-178.213 51.870 189.353668 42.673477 0.174975 0.005560674    50    51    18    20
-178.213 51.869 189.354065 42.671696 0.092080 0.004402002    51    53    18    20
-178.210 51.872 189.356110 42.662819 0.138591 0.003516536    48    50    20    24
-178.211 51.870 189.355469 42.665543 0.139645 0.008165950    50    51    20    22
-178.211 51.869 189.355850 42.663765 0.115386 0.002277739    51    53    20    22
-178.209 51.870 189.357269 42.657608 0.142554 0.008525774    50    51    22    24
-178.209 51.869 189.357666 42.655834 0.156424 0.008073116    51    53    22    24
-178.206 51.876 189.358353 42.652988 0.117914 0.007776938    44    46    24    28
-178.206 51.874 189.358826 42.650871 0.230727 0.005207161    46    48    24    28
-178.201 51.876 189.361526 42.639069 0.212639 0.008354164    44    46    28    32
-178.202 51.874 189.362000 42.636963 0.163459 0.004940868    46    48    28    32
-178.206 51.872 189.359085 42.649742 0.201058 0.003350949    48    50    24    28
-178.207 51.870 189.358627 42.651657 0.154691 0.000003137    50    51    24    26
-178.207 51.868 189.359039 42.649891 0.180284 0.000003036    51    53    24    26
-178.204 51.870 189.359985 42.645706 0.210622 0.014107417    50    51    26    28
-178.204 51.869 189.360367 42.643944 0.160504 0.004254937    51    53    26    28
-178.201 51.872 189.362457 42.634857 0.153925 0.007018655    48    50    28    32
-178.202 51.870 189.361786 42.637772 0.187410 0.000381425    50    51    28    30
-178.202 51.869 189.362198 42.636009 0.170915 0.007075369    51    53    28    30
-178.200 51.870 189.363678 42.629486 0.154928 0.004377287    50    51    30    32
-178.200 51.869 189.363983 42.628082 0.149710 0.013260189    51    53    30    32
-178.229 51.867 189.340881 42.729324 0.077469 0.003014496    53    55     0     4
-178.229 51.865 189.341339 42.727013 0.052627 0.005549697    55    57     0     4
-178.226 51.867 189.344162 42.714966 0.054368 0.001255800    53    55     4     8
-178.226 51.865 189.344513 42.713150 0.037735 0.001387358    55    57     4     8
-178.226 51.863 189.344971 42.710365 0.022161 0.001995844    57    59     4     8
-178.224 51.861 189.345291 42.708057 0.005241 0.000933575    59    62     4     8
-178.222 51.867 189.347260 42.701412 0.051094 0.001258062    53    55     8    12
-178.222 51.865 189.347672 42.699284 0.024084 0.001226589    55    57     8    12
-178.218 51.867 189.350769 42.685883 0.057730 0.000607598    53    55    12    16
-178.218 51.865 189.351074 42.684429 0.023523 0.001085852    55    57    12    16
-178.222 51.863 189.348145 42.696434 0.009798 0.000739213    57    59     8    12
-178.223 51.861 189.347565 42.698444 0.001792 0.000774142    59    60     8    10
-178.221 51.861 189.349365 42.690456 -0.001316 0.001863581    59    60    10    12
-178.221 51.860 189.349747 42.687954 -0.015337 0.002064271    60    62    10    12
-178.218 51.863 189.351425 42.682014 0.008764 0.000945866    57    59    12    16
-178.219 51.861 189.351166 42.682465 -0.006854 0.000478006    59    60    12    14
